YouTube Playlist Export				
Published Date	Video URL	Channel	Title	Description
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=_Bo_rJFV8CI	Movieclips Indie	"Love, Gilda Trailer #1 (2018) | Movieclips Indie"	"Check out the new Trailer for Love, Gilda directed by Lisa Dapolito! Let us know what you think in the comments below. ? Buy Tickets to Love, Gilda: https://www.fandango.com/love-gilda-212414/movie-overview?cmp=Indie_YouTube_Desc US Release Date: September 21, 2018 Starring: Rose Abdoo, Andrew Alexander, Anne Beatts Directed By: Lisa Dapolito Synopsis: In her own words, comedienne Gilda Radner looks back and reflects on her life and career. Weaving together recently discovered audiotapes, interviews with her friends, rare home movies and diaries read by modern day comediennes (including Amy Poehler), LOVE Gilda offers a unique window into the honest and whimsical world of a beloved performer whose greatest role was sharing her story. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Drama Trailers: http://bit.ly/2DjXQ7E ? Documentary Trailers: http://bit.ly/2AR1GSW Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=bBobnheFIA4	Movieclips Indie	Matangi/Maya/M.I.A. Trailer #1 (2018) | Movieclips Indie	"Check out the new Movieclips for Matangi/Maya/M.I.A. starring M.I.A.! Let us know what you think in the comments below. ? Buy Tickets to Matangi/Maya/M.I.A.: https://www.fandango.com/matangimayamia-210550/movie-overview?cmp=Indie_YouTube_Desc US Release Date: September 28, 2018 Starring: M.I.A. Directed By: Steve Loveridge Synopsis: Drawn from a never-before-seen cache of personal footage spanning decades, this is an intimate portrait of the Sri Lankan artist and musician who continues to shatter conventions. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Documentary Trailers: http://bit.ly/2AR1GSW Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=FdjYME7tki8	Movieclips Indie	Memoir of War Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Memoir of War starring M?lanie Thierry! Let us know what you think in the comments below. ? Buy Tickets to Memoir of War: https://www.fandango.com/memoir-of-war-210144/movie-overview?cmp=Indie_YouTube_Desc US Release Date: August 17, 2018 Starring: M?lanie Thierry, Beno?t Magimel, Benjamin Biolay Directed By: Emmanuel Finkiel Synopsis: Marguerite must navigate through the hardships of the Liberation after losing her husband and starting a relationship with the enemy during the War. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Drama Trailers: http://bit.ly/2DjXQ7E ? International Trailers: http://bit.ly/2FvqaEY Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=G6qjdKf_dY0	Movieclips Indie	I Think We're Alone Now Teaser Trailer #1 (2018) | Movieclips Indie	"Check out the new Teaser for I Think We're Alone Now starring Peter Dinklage! Let us know what you think in the comments below. ? Buy Tickets to I Think We're Alone Now: https://www.fandango.com/i-think-were-alone-now-2018-213193/movie-overview?cmp=Indie_YouTube_Desc US Release Date: September 21, 2018 Starring: Peter Dinklage, Elle Fanning, Charlotte Gainsbourg Directed By: Reed Morano Synopsis: The apocalypse proves a blessing in disguise for one lucky recluse -- until a second survivor arrives with the threat of companionship. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Comedy Trailers: http://bit.ly/2D3uhdR ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=cqvuCRextXo	Movieclips Indie	The Padre Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for The Padre starring Tim Roth! Let us know what you think in the comments below. ? Buy Tickets to The Padre: https://www.fandango.com/the-padre-213154/movie-overview?cmp=Indie_YouTube_Desc US Release Date: 2018 Starring: Tim Roth, Nick Nolte, Luis Guzm?n Directed By: Jonathan Sobol Synopsis: It tells the story of the Padre (Roth), a small-time con man on the run from his dogged pursuers, U.S. Court Justice Nemes (Nolte) and local police officer Gaspar (Guzm?n). When the Padre is caught mid-con, he flees the scene in a stolen car, unaware that a precocious 16-year-old girl, Lena (Henriquez), is stowing away in the back seat. After she blackmails him into letting her join his journey, the duo plan their biggest heist yet - not always aware of the dangers of working with each other and the law closing in on them. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=AoEsF02gnUQ	Movieclips Trailers	What They Had Trailer #1 (2018) | Movieclips Trailers	"Check out the official What They Had trailer starring Hilary Swank! Let us know what you think in the comments below. ? Buy or Rent What They Had: https://www.fandangonow.com/details/movie/what-they-had-2018/MMV249C401542475BD242E3E9660913EA9FA?cmp=MCYT_YouTube_Desc US Release Date: October 12, 2018 Starring: Taissa Farmiga, Josh Lucas, Michael Shannon Directed By: Elizabeth Chomko Synopsis: Bridget (Hilary Swank) returns home at her brother's (Michael Shannon) urging to deal with her ailing mother (Blythe Danner) and her father's (Robert Forster) reluctance to let go of their life together. Watch More Trailers: ? Hot New Trailers: http://bit.ly/2qThrsF ? In Theaters This Week: http://bit.ly/2ExQ1Lb ? Drama Trailers: http://bit.ly/2ARA8Nk Fuel Your Movie Obsession: ? Subscribe to MOVIECLIPS TRAILERS: http://bit.ly/2CNniBy ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU The Fandango MOVIECLIPS TRAILERS channel delivers hot new trailers, teasers, and sneak peeks for all the best upcoming movies. Subscribe to stay up to date on everything coming to theaters and your favorite streaming platform."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=zXzSE0uqmjI	Movieclips Trailers	Mid90s Trailer #1 (2018) | Movieclips Trailers	"Check out the official Mid90s trailer starring Lucas Hedges! Let us know what you think in the comments below. ? Buy or Rent Mid90s: https://www.fandangonow.com/details/movie/mid90s-2018/MMV20EEC001AB1A2B2BAC19FD5C63681312E?cmp=MCYT_YouTube_Desc US Release Date: October 19, 2018 Starring: Katherine Waterston, Lucas Hedges, Sunny Suljic Directed By: Jonah Hill Synopsis: The story of a boy growing up in Los Angeles in the 1990s. Watch More Trailers: ? Hot New Trailers: http://bit.ly/2qThrsF ? Comedy Trailers: http://bit.ly/2D35Xsp ? Indie Trailers: http://bit.ly/2Ey7fYy Fuel Your Movie Obsession: ? Subscribe to MOVIECLIPS TRAILERS: http://bit.ly/2CNniBy ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU The Fandango MOVIECLIPS TRAILERS channel delivers hot new trailers, teasers, and sneak peeks for all the best upcoming movies. Subscribe to stay up to date on everything coming to theaters and your favorite streaming platform."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=jRmADMZMx8U	Movieclips Indie	Cut Throat City Teaser Trailer #1 (2019) | Movieclips Indie	"Check out the new Teaser for Cut Throat City starring T.I.! Let us know what you think in the comments below. ? Buy Tickets to Cut Throat City:https://www.fandango.com/cut-throat-city-213161/movie-overview?cmp=Indie_YouTube_Desc US Release Date: 2019 Starring: Kat Graham, T.I., Wesley Snipes Directed By: RZA Synopsis: A heist movie set in the lower ninth ward in New Orleans during Hurricane Katrina. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Horror Trailers: http://bit.ly/2FqEjDh ? Comedy Trailers: http://bit.ly/2D3uhdR ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi ? Drama Trailers: http://bit.ly/2DjXQ7E ? Documentary Trailers: http://bit.ly/2AR1GSW ? International Trailers: http://bit.ly/2FvqaEY ? Movie Clips: http://bit.ly/2qTZMRE ? Behind the Scenes: http://bit.ly/2AQ16on Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=iE4D82n9VpE	Movieclips Indie	BuyBust Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for BuyBust starring Anne Curtis! Let us know what you think in the comments below. ? Watch BuyBust on FandangoNOW: https://www.fandangonow.com/details/movie/buybust-2018/MMV3FE33B21DD1C1156FDEC12C6CDDB00E68?cmp=Indie_YouTube_Desc US Release Date: August 10, 2018 Starring: Anne Curtis, Brandon Vera, Victor Neri Directed By: Erik Matti Synopsis: When a raid in Manila¡¯s most dangerous slum goes wrong, leaving an elite anti-drug squad trapped between a brutal cartel and hordes of bloodthirsty civilians, their only option is to fight their way out, turning each street into a symphony of apocalyptic violence. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? International Trailers: http://bit.ly/2FvqaEY Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=BcL6egAzRNM	Movieclips Indie	Little Italy Trailer #1 ( 2018) | Movieclips Indie	"Check out the new trailer for Little Italy starring Emma Roberts! Let us know what you think in the comments below. ? Watch Little Italy on FandangoNOW: https://www.fandangonow.com/details/movie/little-italy-2018/MMV966E5070DDC91A2E25C7DB35F735C9977?cmp=Indie_YouTube_Desc US Release Date: September 21, 2018 Starring: Hayden Christensen, Emma Roberts, Alyssa Milano Directed By: Donald Petrie Synopsis: A young couple must navigate a blossoming romance, amidst a war between their families' competing pizza restaurants. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Comedy Trailers: http://bit.ly/2D3uhdR ? International Trailers: http://bit.ly/2FvqaEY Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=_LO1EsX2y78	Movieclips Indie	Elizabeth Harvest Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Elizabeth Harvest starring Abbey Lee! Let us know what you think in the comments below. ? Buy Tickets to Elizabeth Harvest: https://www.fandango.com/elizabeth-harvest-213099/movie-overview?cmp=Indie_YouTube_Desc US Release Date: August 10, 2018 Starring: Dylan Baker, Matthew Beard, Carla Gugino Directed By: Sebastian Gutierrez Synopsis: Newlywed Elizabeth (Abbey Lee) arrives with her brilliant scientist husband Henry (Ciar?n Hinds) to his magnificent estate, where he wows her with lavish dinners and a dazzling tour of the property. The house staff Claire (Carla Gugino) and Oliver (Matthew Beard) treat her deferentially but she can't shake the feeling something is off. Henry explains that everything in his world now belongs to her, all is for her to play in - all except for a locked-off room he forbids her from entering. When he goes away for business, Elizabeth decides to investigate. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Horror Trailers: http://bit.ly/2FqEjDh ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=fv5i_9ZDn2Y	Movieclips Indie	Hell Fest Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Hell Fest starring Amy Forsyth! Let us know what you think in the comments below. ? Buy Tickets to Hell Fest: https://www.fandango.com/hell-fest-213117/movie-overview?cmp=Indie_YouTube_Desc US Release Date: September 28, 2018 Starring: Amy Forsyth, Reign Edwards, Bex Taylor-Klaus Directed By: Gregory Plotkin Synopsis: A masked serial killer turns a horror themed amusement park into his own personal playground, terrorizing a group of friends while the rest of the patrons believe that it is all part of the show. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Horror Trailers: http://bit.ly/2FqEjDh Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=toXBb638n2Y	Movieclips Indie	The Miseducation of Cameron Post Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for The Miseducation of Cameron Post starring Chlo? Grace Moretz! Let us know what you think in the comments below. ? Buy Tickets to The Miseducation of Cameron Post: https://www.fandango.com/the-miseducation-of-cameron-post-210989/movie-overview?cmp=Indie_YouTube_Desc US Release Date: August 3, 2018 Starring: Chlo? Grace Moretz, Jennifer Ehle, Quinn Shephard Directed By: Desiree Akhavan Synopsis: In 1993, a teenage girl is forced into a gay conversion therapy center by her conservative guardians. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=Yb2kYo2Ev4o	Movieclips Indie	Breaking & Exiting Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for Breaking & Exiting starring Milo Gibson! Let us know what you think in the comments below. ? Watch Breaking & Exiting on FandangoNOW: https://www.fandangonow.com/details/movie/breaking-exiting-2018/MMVB543AB926746E1B7C079D7372893F6E8E?cmp=Indie_YouTube_Desc US Release Date: August 17, 2018 Starring: Milo Gibson, Jordan Hinson, Adam Huber Directed By: Peter Facinelli Synopsis: Harry, a charming house thief, gets more than he bargains for during an attempted burglary when he stumbles upon Daisy and decides to save her from herself, sending both of them into a darkly comedic journey of self-discovery and love. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Comedy Trailers: http://bit.ly/2D3uhdR Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=NjhRQapyfvE	Movieclips Indie	We the Animals Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for We the Animals starring Ra?l Castillo! Let us know what you think in the comments below. ? Buy Tickets to We the Animals: https://www.fandango.com/we-the-animals-211421/movie-overview?cmp=Indie_YouTube_Desc US Release Date: August 10, 2018 Starring: Ra?l Castillo, Josiah Gabriel, Terry Holland Directed By: Jeremiah Zagar Synopsis: Manny, Joel, and Jonah tear their way through childhood and push against the volatile love of their parents. As Manny and Joel grow into versions of their father and Ma dreams of escape, Jonah embraces an imagined world all on his own. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Drama Trailers: http://bit.ly/2DjXQ7E ? International Trailers: http://bit.ly/2FvqaEY Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=VhVofFGT6-U	Movieclips Trailers	The Favourite Teaser Trailer #1 (2018) | Movieclips Trailers	"Check out the official The Favourite Teaser Trailer starring Emma Stone! Let us know what you think in the comments below. ? Buy Tickets to The Favourite: https://www.fandango.com/the-favourite-212924/movie-overview?cmp=MCYT_YouTube_Desc US Release Date: November 23, 2018 Starring: Emma Stone, Rachel Weisz, Nicholas Hoult Directed By: Yorgos Lanthimos Synopsis: In early 18th century England, a frail Queen Anne (Colman) occupies the throne and her close friend Lady Sarah (Weisz) governs the country in her stead. When a new servant Abigail (Stone) arrives, her charm endears her to Sarah. Watch More Trailers: ? Hot New Trailers: http://bit.ly/2qThrsF ? Drama Trailers: http://bit.ly/2ARA8Nk ? Indie Trailers: http://bit.ly/2Ey7fYy Fuel Your Movie Obsession: ? Subscribe to MOVIECLIPS TRAILERS: http://bit.ly/2CNniBy ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU The Fandango MOVIECLIPS TRAILERS channel delivers hot new trailers, teasers, and sneak peeks for all the best upcoming movies. Subscribe to stay up to date on everything coming to theaters and your favorite streaming platform."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=IA6xWoIF6Dg	Movieclips Indie	Running for Grace Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Running for Grace starring Ryan Potter! Let us know what you think in the comments below. ? Buy Tickets to Running for Grace: https://www.fandangonow.com/details/movie/running-for-grace-2018/MMV0A32712BABA606D68A26BC30B532E3294?cmp=Indie_YouTube_Desc US Release Date: August 17, 2018 Starring: Jim Caviezel, Matt Dillon, Ryan Potter Directed By: David L. Cunningham Synopsis: An orphan boy of mixed race finds family with the newly arrived white village doctor in Hawaii. The boy can run like the wind, and begins bringing Doc's medicine to coffee pickers throughout the mountainous region. On an errand, the medicine runner meets the daughter of the plantation owner and a forbidden, young love blossoms like the white ""Kona Snow"" of the surrounding coffee trees. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=zF37QWI-kxA	Movieclips Indie	The Devil's Doorway Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for The Devil's Doorway starring Lalor Roddy! Let us know what you think in the comments below. ? Buy Tickets to The Devil's Doorway: https://www.fandango.com/the-devils-doorway-212588/movie-overview?cmp=Indie_YouTube_Desc US Release Date: July 13, 2018 Starring: Lalor Roddy, Ciaran Flynn, Helena Bereen Directed By: Aislinn Clarke Synopsis: In the fall of 1960, Father Thomas Riley and Father John Thornton were sent by the Vatican to investigate a miraculous event in an Irish home for 'fallen women', only to uncover something much more horrific. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Horror Trailers: http://bit.ly/2FqEjDh Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=wCBww5YPfO0	Movieclips Indie	The Bookshop Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for The Bookshop starring Patricia Clarkson! Let us know what you think in the comments below. ? Buy or Rent The Bookshop: https://www.fandangonow.com/details/movie/the-bookshop-2018/MMV8E1994B7EE51458DCD6BDC844AF2DFCC2?cmp=Indie_YouTube_Desc US Release Date: August 24, 2018 Starring: Emily Mortimer, Bill Nighy, Patricia Clarkson Directed By: Isabel Coixet Synopsis: Set in a small town in 1959 England, it is the story of a woman who decides, against polite but ruthless local opposition, to open a bookshop, a decision which becomes a political minefield. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
7/10/2018 12:37:03 PM	https://www.youtube.com/watch?v=h1MmpxUbY4k	Movieclips Indie	A Happening of Monumental Proportions Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for A Happening of Monumental Proportions starring Allison Janney! Let us know what you think in the comments below. ? Watch A Happening of Monumental Proportions on FandangoNOW: https://www.fandangonow.com/details/movie/a-happening-of-monumental-proportions-2018/MMV880FC0B1F9F5F81E36F6D68088F9AB8A2?cmp=Indie_YouTube_Desc US Release Date: August 24, 2018 Starring: Jennifer Garner, Allison Janney, Katie Holmes Directed By: Judy Greer Synopsis: During the course of one day, a group of students at a school in Los Angeles find themselves caught up in a plot of sex, lies and dead bodies. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Comedy Trailers: http://bit.ly/2D3uhdR Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
